"xllcorner","yllcorner","cellsize","nrows","ncols","site","product","start","end","complete","modis_date","calendar_date","tile","proc_date","pixel","Vegetation_Code","Vegetation_Group","EVI_Amplitude","EVI_Minimum","EVI_Area","Dormancy","Greenup","MidGreenup","MidGreendown","Maturity","Senescence","EVI_Maximum","year","lat","long","grid_id","ndvi_max","ndvi_max_doy"
-383159.62,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2019001","2019-01-01","h17v03",2022116173038,47,"WH","Wet Heath",0.2624,0.1217,22.5,307,35,137,283,170,236,0.3841,2019,"57.04276","-6.327443",47,0.665902934874962,207.310810810811
-383159.62,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2020001","2020-01-01","h17v03",2022117220647,47,"WH","Wet Heath",0.3017,0.12,27,312,67,134,282,171,241,0.4217,2020,"57.04276","-6.327443",47,0.707693126352248,207.418918918919
-383159.62,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2021001","2021-01-01","h17v03",2022294172643,47,"WH","Wet Heath",0.2673,0.1527,18.9,301,49,153,281,184,241,0.42,2021,"57.04276","-6.327443",47,0.69567131971604,207.477477477477
-383159.62,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2022001","2022-01-01","h17v03",2023221171149,47,"WH","Wet Heath",0.3151,0.12,24.4,325,64,138,289,180,231,0.4351,2022,"57.04276","-6.327443",47,0.696718380895784,206.626126126126
-382696.3,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2001001","2001-01-01","h17v03",2022070180635,46,"WH","Wet Heath",0.2633,0.12,19.2,295,71,159,272,193,239,0.3833,2001,"57.04276","-6.319612",48,0.618796494482944,226.481060606061
-382696.3,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2002001","2002-01-01","h17v03",2022075075940,46,"WH","Wet Heath",0.2408,0.12,18.2,290,89,137,268,179,240,0.3608,2002,"57.04276","-6.319612",48,0.634040874804219,225.481060606061
-382696.3,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2003001","2003-01-01","h17v03",2022078114550,46,"WH","Wet Heath",0.2589,0.12,22.6,300,53,137,266,182,233,0.3789,2003,"57.04276","-6.319612",48,0.643070946221086,223.352272727273
-382696.3,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2005001","2005-01-01","h17v03",2022083212811,46,"WH","Wet Heath",0.2596,0.1256,20.7,312,70,156,279,196,245,0.3852,2005,"57.04276","-6.319612",48,0.605891374126024,221.122580645161
-382696.3,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2006001","2006-01-01","h17v03",2022084115002,46,"WH","Wet Heath",0.241,0.1462,16.2,307,77,158,276,189,238,0.3872,2006,"57.04276","-6.319612",48,0.606129878367957,220.765151515152
-382696.3,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2007001","2007-01-01","h17v03",2022085224510,46,"WH","Wet Heath",0.1968,0.189,11.7,297,112,147,273,179,228,0.3858,2007,"57.04276","-6.319612",48,0.606375564422047,218.083333333333
-382696.3,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2008001","2008-01-01","h17v03",2022094210358,46,"WH","Wet Heath",0.2485,0.12,22.5,314,45,137,284,180,239,0.3685,2008,"57.04276","-6.319612",48,0.608567676897855,214.568181818182
-382696.3,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2009001","2009-01-01","h17v03",2022096100000,46,"WH","Wet Heath",0.2882,0.1503,19.5,296,74,156,268,187,230,0.4385,2009,"57.04276","-6.319612",48,0.593218659437787,210.82196969697
-382696.3,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2010001","2010-01-01","h17v03",2022096153542,46,"WH","Wet Heath",0.273,0.12,22.7,293,51,149,272,190,239,0.393,2010,"57.04276","-6.319612",48,0.556802764838132,216.888157894737
-382696.3,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2011001","2011-01-01","h17v03",2022101042911,46,"WH","Wet Heath",0.2366,0.12,20.2,290,57,127,272,172,231,0.3566,2011,"57.04276","-6.319612",48,0.60582398996843,216.628787878788
-382696.3,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2013001","2013-01-01","h17v03",2022105153143,46,"WH","Wet Heath",0.2543,0.1589,17.4,301,76,166,276,196,242,0.4132,2013,"57.04276","-6.319612",48,0.657345548291635,218.272727272727
-382696.3,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2014001","2014-01-01","h17v03",2022110133106,46,"WH","Wet Heath",0.295,0.12,22.9,304,57,136,273,179,227,0.415,2014,"57.04276","-6.319612",48,0.652466407987924,217.825757575758
-382696.3,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2015001","2015-01-01","h17v03",2022111220356,46,"WH","Wet Heath",0.2568,0.1326,20.6,310,53,154,282,193,242,0.3894,2015,"57.04276","-6.319612",48,0.613435754769729,220.140151515152
-382696.3,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2016001","2016-01-01","h17v03",2022113070801,46,"WH","Wet Heath",0.2239,0.1281,19.7,301,37,141,270,182,231,0.352,2016,"57.04276","-6.319612",48,0.618833002507623,213.409090909091
-382696.3,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2017001","2017-01-01","h17v03",2022115023625,46,"WH","Wet Heath",0.2471,0.12,19.5,303,50,135,281,176,230,0.3671,2017,"57.04276","-6.319612",48,0.627218119320838,206.159090909091
-382696.3,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2018001","2018-01-01","h17v03",2022115212012,46,"WH","Wet Heath",0.2741,0.12,21.2,300,47,147,261,182,230,0.3941,2018,"57.04276","-6.319612",48,0.611479012854716,207
-382696.3,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2019001","2019-01-01","h17v03",2022116173038,46,"WH","Wet Heath",0.2453,0.12,19.4,307,51,137,285,171,251,0.3653,2019,"57.04276","-6.319612",48,0.617879451477374,207.496212121212
-382696.3,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2020001","2020-01-01","h17v03",2022117220647,46,"WH","Wet Heath",0.2801,0.12,27,299,58,134,276,183,241,0.4001,2020,"57.04276","-6.319612",48,0.653842309632949,209
-382696.3,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2021001","2021-01-01","h17v03",2022294172643,46,"WH","Wet Heath",0.2997,0.12,22.6,295,50,147,274,179,232,0.4197,2021,"57.04276","-6.319612",48,0.638750786451763,209.784090909091
-382696.3,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2022001","2022-01-01","h17v03",2023221171149,46,"WH","Wet Heath",0.3148,0.12,23.6,308,71,140,276,181,230,0.4348,2022,"57.04276","-6.319612",48,0.644630546758668,210.234848484848
-382232.98,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2001001","2001-01-01","h17v03",2022070180635,45,"WH","Wet Heath",0.255,0.12,18.4,319,87,153,278,190,240,0.375,2001,"57.04276","-6.311781",41,0.617141340949437,223.835714285714
-382232.98,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2002001","2002-01-01","h17v03",2022075075940,45,"WH","Wet Heath",0.2456,0.131,17.5,303,62,149,268,183,231,0.3766,2002,"57.04276","-6.311781",41,0.63420360567899,221.817857142857
-382232.98,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2003001","2003-01-01","h17v03",2022078114550,45,"WH","Wet Heath",0.185,0.1576,13.6,309,86,140,273,178,234,0.3426,2003,"57.04276","-6.311781",41,0.6443161842342,217.428571428571
-382232.98,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2005001","2005-01-01","h17v03",2022083212811,45,"WH","Wet Heath",0.2416,0.1252,19.2,303,69,152,274,193,241,0.3668,2005,"57.04276","-6.311781",41,0.568378415360899,217.46976744186
-382232.98,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2006001","2006-01-01","h17v03",2022084115002,45,"WH","Wet Heath",0.2619,0.1206,21,307,60,156,282,191,244,0.3825,2006,"57.04276","-6.311781",41,0.611449812934813,215.603571428571
-382232.98,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2007001","2007-01-01","h17v03",2022085224510,45,"WH","Wet Heath",0.2399,0.1289,20.6,295,37,133,270,174,230,0.3688,2007,"57.04276","-6.311781",41,0.61754174859276,215.057142857143
-382232.98,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2008001","2008-01-01","h17v03",2022094210358,45,"WH","Wet Heath",0.2426,0.12,20.5,284,46,142,256,183,228,0.3626,2008,"57.04276","-6.311781",41,0.609548658922935,212.167857142857
-382232.98,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2009001","2009-01-01","h17v03",2022096100000,45,"WH","Wet Heath",0.2465,0.1621,16.4,295,85,154,269,187,233,0.4086,2009,"57.04276","-6.311781",41,0.606328587528781,213.942857142857
-382232.98,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2010001","2010-01-01","h17v03",2022096153542,45,"WH","Wet Heath",0.2433,0.12,21.1,302,39,147,274,187,238,0.3633,2010,"57.04276","-6.311781",41,0.569748340281778,220.807692307692
-382232.98,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2011001","2011-01-01","h17v03",2022101042911,45,"WH","Wet Heath",0.2223,0.12,19.3,318,55,124,286,171,230,0.3423,2011,"57.04276","-6.311781",41,0.611974757815053,218.992857142857
-382232.98,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2013001","2013-01-01","h17v03",2022105153143,45,"WH","Wet Heath",0.2753,0.12,22.6,328,54,157,277,193,239,0.3953,2013,"57.04276","-6.311781",41,0.651515658774856,222.521428571429
-382232.98,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2014001","2014-01-01","h17v03",2022110133106,45,"WH","Wet Heath",0.2771,0.12,21.2,318,58,136,279,176,225,0.3971,2014,"57.04276","-6.311781",41,0.654419708193642,220.85
-382232.98,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2015001","2015-01-01","h17v03",2022111220356,45,"WH","Wet Heath",0.2483,0.154,16.9,303,100,161,269,195,239,0.4023,2015,"57.04276","-6.311781",41,0.626553205406457,219.939285714286
-382232.98,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2016001","2016-01-01","h17v03",2022113070801,45,"WH","Wet Heath",0.1665,0.1828,9.3,300,120,150,280,178,232,0.3493,2016,"57.04276","-6.311781",41,0.621503757608375,214.421428571429
-382232.98,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2017001","2017-01-01","h17v03",2022115023625,45,"WH","Wet Heath",0.2473,0.12,18.3,295,50,135,260,172,216,0.3673,2017,"57.04276","-6.311781",41,0.636855190264414,209.946428571429
-382232.98,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2018001","2018-01-01","h17v03",2022115212012,45,"WH","Wet Heath",0.2645,0.12,20.9,347,49,147,264,180,232,0.3845,2018,"57.04276","-6.311781",41,0.623414911069986,209.864285714286
-382232.98,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2019001","2019-01-01","h17v03",2022116173038,45,"WH","Wet Heath",0.229,0.1473,17.3,306,49,142,281,173,236,0.3763,2019,"57.04276","-6.311781",41,0.626569179911991,209.967857142857
-382232.98,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2020001","2020-01-01","h17v03",2022117220647,45,"WH","Wet Heath",0.2701,0.12,25.3,300,50,138,280,179,240,0.3901,2020,"57.04276","-6.311781",41,0.664986128866012,208.410714285714
-382232.98,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2021001","2021-01-01","h17v03",2022294172643,45,"WH","Wet Heath",0.287,0.12,21.8,294,49,145,275,177,233,0.407,2021,"57.04276","-6.311781",41,0.643277952304402,207.939285714286
-382232.98,6342751.13,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2022001","2022-01-01","h17v03",2023221171149,45,"WH","Wet Heath",0.3129,0.12,22.9,302,54,142,271,179,222,0.4329,2022,"57.04276","-6.311781",41,0.654344383574397,206.8
-384086.25,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2001001","2001-01-01","h17v03",2022070180635,57,"WH","Wet Heath",0.2889,0.2278,15.2,315,126,155,278,187,231,0.5167,2001,"57.04725","-6.343105",52,0.689092865962858,210.175257731959
-384086.25,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2002001","2002-01-01","h17v03",2022075075940,57,"WH","Wet Heath",0.3195,0.1911,23.9,312,99,137,286,176,241,0.5106,2002,"57.04725","-6.343105",52,0.680146466292875,212.360824742268
-384086.25,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2003001","2003-01-01","h17v03",2022078114550,57,"WH","Wet Heath",0.3009,0.183,26.3,326,46,123,290,165,232,0.4839,2003,"57.04725","-6.343105",52,0.705191448970225,211.953608247423
-384086.25,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2005001","2005-01-01","h17v03",2022083212811,57,"WH","Wet Heath",0.3199,0.1963,21,305,100,152,278,185,230,0.5162,2005,"57.04725","-6.343105",52,0.655094902069232,216.42328042328
-384086.25,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2006001","2006-01-01","h17v03",2022084115002,57,"WH","Wet Heath",0.3075,0.2114,19.7,316,120,155,285,193,245,0.5189,2006,"57.04725","-6.343105",52,0.67657504819563,215.448453608247
-384086.25,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2007001","2007-01-01","h17v03",2022085224510,57,"WH","Wet Heath",0.276,0.1863,20.9,314,44,134,293,170,254,0.4623,2007,"57.04725","-6.343105",52,0.699310654148301,217.845360824742
-384086.25,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2008001","2008-01-01","h17v03",2022094210358,57,"WH","Wet Heath",0.3367,0.1628,28.1,312,44,137,258,180,228,0.4995,2008,"57.04725","-6.343105",52,0.687655110691768,215.134020618557
-384086.25,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2009001","2009-01-01","h17v03",2022096100000,57,"WH","Wet Heath",0.2842,0.2214,22.1,305,101,141,268,195,241,0.5056,2009,"57.04725","-6.343105",52,0.67605971634286,214.221649484536
-384086.25,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2010001","2010-01-01","h17v03",2022096153542,57,"WH","Wet Heath",0.271,0.2398,19.2,316,127,156,290,192,259,0.5108,2010,"57.04725","-6.343105",52,0.621926550421497,218.592592592593
-384086.25,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2011001","2011-01-01","h17v03",2022101042911,57,"WH","Wet Heath",0.2899,0.1601,30.4,280,50,124,263,161,240,0.45,2011,"57.04725","-6.343105",52,0.684683929601808,217.458762886598
-384086.25,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2013001","2013-01-01","h17v03",2022105153143,57,"WH","Wet Heath",0.2733,0.2299,15.2,338,136,166,302,200,252,0.5032,2013,"57.04725","-6.343105",52,0.720668900772533,216.273195876289
-384086.25,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2014001","2014-01-01","h17v03",2022110133106,57,"WH","Wet Heath",0.3587,0.1432,31.3,318,32,119,285,158,235,0.5019,2014,"57.04725","-6.343105",52,0.725652418962862,215.407216494845
-384086.25,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2015001","2015-01-01","h17v03",2022111220356,57,"WH","Wet Heath",0.3916,0.12,33.4,331,52,138,300,181,245,0.5116,2015,"57.04725","-6.343105",52,0.698467367311504,213.19587628866
-384086.25,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2016001","2016-01-01","h17v03",2022113070801,57,"WH","Wet Heath",0.2111,0.2367,20.2,316,116,142,292,220,266,0.4478,2016,"57.04725","-6.343105",52,0.710378511878032,210.824742268041
-384086.25,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2017001","2017-01-01","h17v03",2022115023625,57,"WH","Wet Heath",0.3333,0.1931,26.5,319,87,141,289,184,242,0.5264,2017,"57.04725","-6.343105",52,0.709349161839743,207.596858638743
-384086.25,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2018001","2018-01-01","h17v03",2022115212012,57,"WH","Wet Heath",0.3628,0.12,33,315,41,134,282,174,237,0.4828,2018,"57.04725","-6.343105",52,0.689043281693441,207.711340206186
-384086.25,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2019001","2019-01-01","h17v03",2022116173038,57,"WH","Wet Heath",0.3322,0.1453,23.7,344,43,132,292,164,241,0.4775,2019,"57.04725","-6.343105",52,0.701623456481972,206.974226804124
-384086.25,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2020001","2020-01-01","h17v03",2022117220647,57,"WH","Wet Heath",0.4257,0.12,34.9,311,55,134,288,174,243,0.5457,2020,"57.04725","-6.343105",52,0.728789848957108,206.701030927835
-384086.25,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2021001","2021-01-01","h17v03",2022294172643,57,"WH","Wet Heath",0.2459,0.2656,12.2,330,139,160,273,187,238,0.5115,2021,"57.04725","-6.343105",52,0.725311352249162,206.768041237113
-384086.25,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2022001","2022-01-01","h17v03",2023221171149,57,"WH","Wet Heath",0.3941,0.12,37.7,318,63,126,291,184,245,0.5141,2022,"57.04725","-6.343105",52,0.732132288881089,206.046391752577
-383622.92,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2001001","2001-01-01","h17v03",2022070180635,56,"WH","Wet Heath",0.2257,0.1705,12.5,313,115,152,289,184,256,0.3962,2001,"57.04725","-6.335274",53,0.668395793798368,215.153256704981
-383622.92,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2002001","2002-01-01","h17v03",2022075075940,56,"WH","Wet Heath",0.3011,0.1447,26.3,295,57,134,274,179,239,0.4458,2002,"57.04725","-6.335274",53,0.677733392252011,216.099616858238
-383622.92,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2003001","2003-01-01","h17v03",2022078114550,56,"WH","Wet Heath",0.3293,0.1258,30,310,31,120,274,168,225,0.4551,2003,"57.04725","-6.335274",53,0.70051587483091,214.582375478927
-383622.92,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2005001","2005-01-01","h17v03",2022083212811,56,"WH","Wet Heath",0.3671,0.12,29.9,307,65,150,277,190,241,0.4871,2005,"57.04725","-6.335274",53,0.651080973676254,221.193693693694
-383622.92,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2006001","2006-01-01","h17v03",2022084115002,56,"WH","Wet Heath",0.3026,0.1524,23.5,312,91,152,283,193,247,0.455,2006,"57.04725","-6.335274",53,0.664834496804407,218.329501915709
-383622.92,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2007001","2007-01-01","h17v03",2022085224510,56,"WH","Wet Heath",0.2336,0.2266,14.8,307,116,143,282,178,234,0.4602,2007,"57.04725","-6.335274",53,0.683599891752841,217.333333333333
-383622.92,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2008001","2008-01-01","h17v03",2022094210358,56,"WH","Wet Heath",0.364,0.12,30.8,316,40,136,262,177,228,0.484,2008,"57.04725","-6.335274",53,0.670803322886009,214.823754789272
-383622.92,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2009001","2009-01-01","h17v03",2022096100000,56,"WH","Wet Heath",0.2918,0.1784,20.8,306,79,146,274,180,239,0.4702,2009,"57.04725","-6.335274",53,0.652836742186824,214.681992337165
-383622.92,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2010001","2010-01-01","h17v03",2022096153542,56,"WH","Wet Heath",0.238,0.2121,16.2,316,127,156,289,193,248,0.4501,2010,"57.04725","-6.335274",53,0.574423493371378,218.666666666667
-383622.92,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2011001","2011-01-01","h17v03",2022101042911,56,"WH","Wet Heath",0.2656,0.1706,25.2,304,52,135,280,183,248,0.4362,2011,"57.04725","-6.335274",53,0.664374578132119,218.555555555556
-383622.92,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2013001","2013-01-01","h17v03",2022105153143,56,"WH","Wet Heath",0.3441,0.1516,24.5,308,52,158,281,190,241,0.4957,2013,"57.04725","-6.335274",53,0.719862514027204,217.298850574713
-383622.92,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2014001","2014-01-01","h17v03",2022110133106,56,"WH","Wet Heath",0.3296,0.1343,26.4,313,48,132,280,173,232,0.4639,2014,"57.04725","-6.335274",53,0.713030108918886,215.07662835249
-383622.92,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2015001","2015-01-01","h17v03",2022111220356,56,"WH","Wet Heath",0.351,0.1272,30.6,307,54,149,285,188,250,0.4782,2015,"57.04725","-6.335274",53,0.685807748856237,211.471264367816
-383622.92,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2016001","2016-01-01","h17v03",2022113070801,56,"WH","Wet Heath",0.2268,0.1823,20.6,316,58,139,291,197,253,0.4091,2016,"57.04725","-6.335274",53,0.691705253895963,208.27969348659
-383622.92,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2017001","2017-01-01","h17v03",2022115023625,56,"WH","Wet Heath",0.309,0.1689,23,314,63,144,277,178,236,0.4779,2017,"57.04725","-6.335274",53,0.699975408285275,203.988235294118
-383622.92,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2018001","2018-01-01","h17v03",2022115212012,56,"WH","Wet Heath",0.2988,0.1751,20.7,316,111,154,282,187,243,0.4739,2018,"57.04725","-6.335274",53,0.685204174283124,206.731800766284
-383622.92,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2019001","2019-01-01","h17v03",2022116173038,56,"WH","Wet Heath",0.3445,0.12,28.4,310,55,133,279,171,240,0.4645,2019,"57.04725","-6.335274",53,0.690200925506054,206.927203065134
-383622.92,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2020001","2020-01-01","h17v03",2022117220647,56,"WH","Wet Heath",0.3941,0.12,28.7,303,70,135,277,173,227,0.5141,2020,"57.04725","-6.335274",53,0.720700835873895,207.268199233716
-383622.92,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2021001","2021-01-01","h17v03",2022294172643,56,"WH","Wet Heath",0.2522,0.2345,12.4,308,136,158,278,185,240,0.4867,2021,"57.04725","-6.335274",53,0.721176778555197,207.739463601533
-383622.92,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2022001","2022-01-01","h17v03",2023221171149,56,"WH","Wet Heath",0.3411,0.12,29.7,308,77,124,282,175,243,0.4611,2022,"57.04725","-6.335274",53,0.72307351456962,207.298850574713
-383159.6,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2001001","2001-01-01","h17v03",2022070180635,55,"WH","Wet Heath",0.2409,0.1307,15.6,304,75,149,282,181,220,0.3716,2001,"57.04725","-6.327443",54,0.673782431755323,221.497890295359
-383159.6,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2002001","2002-01-01","h17v03",2022075075940,55,"WH","Wet Heath",0.2874,0.12,24.5,291,71,137,272,183,243,0.4074,2002,"57.04725","-6.327443",54,0.689753425739524,219.852320675105
-383159.6,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2003001","2003-01-01","h17v03",2022078114550,55,"WH","Wet Heath",0.2735,0.12,25.5,306,40,121,280,168,234,0.3935,2003,"57.04725","-6.327443",54,0.702535124318166,217.261603375527
-383159.6,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2005001","2005-01-01","h17v03",2022083212811,55,"WH","Wet Heath",0.3035,0.12,23.9,317,70,159,287,198,249,0.4235,2005,"57.04725","-6.327443",54,0.640584560409449,220.776223776224
