"xllcorner","yllcorner","cellsize","nrows","ncols","latitude","longitude","site","product","start","end","complete","modis_date","calendar_date","tile","proc_date","pixel","Vegetation_Code","Vegetation_Group","EVI_Amplitude","EVI_Minimum","EVI_Area","Dormancy","Greenup","MidGreenup","MidGreendown","Maturity","Senescence","EVI_Maximum"
-381306.35,6343214.37,463.312716528,1,1,57.04725,-6.303951,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2019001",2019-01-01,"h17v03",2022116173038,1,"DH","Dry Heath",0.2197,0.12,14.9,301,94,146,277,193,237,0.3397
-381306.35,6343214.37,463.312716528,1,1,57.04725,-6.303951,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2020001",2020-01-01,"h17v03",2022117220647,1,"DH","Dry Heath",0.2048,0.12,18.7,287,70,127,264,166,233,0.3248
-381306.35,6343214.37,463.312716528,1,1,57.04725,-6.303951,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2021001",2021-01-01,"h17v03",2022294172643,1,"DH","Dry Heath",0.2259,0.12,17.3,287,83,144,267,192,238,0.3459
-381306.35,6343214.37,463.312716528,1,1,57.04725,-6.303951,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2022001",2022-01-01,"h17v03",2023221171149,1,"DH","Dry Heath",0.1909,0.12,20.5,291,78,135,275,174,253,0.3109
-384086.21,6339507.9,463.312716528,1,1,57.01581,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2001001",2001-01-01,"h17v03",2022070180635,1,"WG","Wet Grass",0.4065,0.12,21.8,326,89,155,274,182,218,0.5265
-384086.21,6339507.9,463.312716528,1,1,57.01581,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2002001",2002-01-01,"h17v03",2022075075940,1,"WG","Wet Grass",0.336,0.1249,24.7,314,95,146,282,185,237,0.4609
-384086.21,6339507.9,463.312716528,1,1,57.01581,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2003001",2003-01-01,"h17v03",2022078114550,1,"WG","Wet Grass",0.3391,0.1342,27,315,50,141,282,177,243,0.4733
-384086.21,6339507.9,463.312716528,1,1,57.01581,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2004001",2004-01-01,"h17v03",2022081153530,1,"WG","Wet Grass",0.3326,0.1513,20.3,306,112,153,282,181,230,0.4839
-384086.21,6339507.9,463.312716528,1,1,57.01581,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2005001",2005-01-01,"h17v03",2022083212811,1,"WG","Wet Grass",0.387,0.12,27.6,311,58,152,274,183,235,0.507
-384086.21,6339507.9,463.312716528,1,1,57.01581,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2006001",2006-01-01,"h17v03",2022084115002,1,"WG","Wet Grass",0.3352,0.1593,20,295,129,159,274,190,239,0.4945
-384086.21,6339507.9,463.312716528,1,1,57.01581,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2007001",2007-01-01,"h17v03",2022085224510,1,"WG","Wet Grass",0.3776,0.12,29,301,55,140,272,178,233,0.4976
-384086.21,6339507.9,463.312716528,1,1,57.01581,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2008001",2008-01-01,"h17v03",2022094210358,1,"WG","Wet Grass",0.348,0.12,28.3,315,50,142,262,182,231,0.468
-384086.21,6339507.9,463.312716528,1,1,57.01581,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2009001",2009-01-01,"h17v03",2022096100000,1,"WG","Wet Grass",0.3382,0.1604,25.3,315,61,151,284,186,241,0.4986
-384086.21,6339507.9,463.312716528,1,1,57.01581,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2010001",2010-01-01,"h17v03",2022096153542,1,"WG","Wet Grass",0.3756,0.1419,27.8,319,50,160,284,194,245,0.5175
-384086.21,6339507.9,463.312716528,1,1,57.01581,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2011001",2011-01-01,"h17v03",2022101042911,1,"WG","Wet Grass",0.3443,0.1203,27.6,326,44,146,275,188,226,0.4646
-384086.21,6339507.9,463.312716528,1,1,57.01581,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2012001",2012-01-01,"h17v03",2022103200224,1,"WG","Wet Grass",0.3588,0.1344,24.3,315,94,150,259,187,228,0.4932
-384086.21,6339507.9,463.312716528,1,1,57.01581,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2013001",2013-01-01,"h17v03",2022105153143,1,"WG","Wet Grass",0.3132,0.1612,17.6,314,129,166,275,192,233,0.4744
-384086.21,6339507.9,463.312716528,1,1,57.01581,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2014001",2014-01-01,"h17v03",2022110133106,1,"WG","Wet Grass",0.3824,0.151,24.1,303,103,144,275,176,228,0.5334
-384086.21,6339507.9,463.312716528,1,1,57.01581,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2015001",2015-01-01,"h17v03",2022111220356,1,"WG","Wet Grass",0.3781,0.1508,25.2,304,135,171,284,202,251,0.5289
-384086.21,6339507.9,463.312716528,1,1,57.01581,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2016001",2016-01-01,"h17v03",2022113070801,1,"WG","Wet Grass",0.3805,0.12,28.1,301,49,153,273,186,236,0.5005
-384086.21,6339507.9,463.312716528,1,1,57.01581,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2017001",2017-01-01,"h17v03",2022115023625,1,"WG","Wet Grass",0.3747,0.12,28.2,304,76,144,272,182,236,0.4947
-384086.21,6339507.9,463.312716528,1,1,57.01581,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2018001",2018-01-01,"h17v03",2022115212012,1,"WG","Wet Grass",0.3444,0.12,22.2,315,56,151,254,178,220,0.4644
-384086.21,6339507.9,463.312716528,1,1,57.01581,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2019001",2019-01-01,"h17v03",2022116173038,1,"WG","Wet Grass",0.3577,0.12,19.8,312,116,143,276,175,225,0.4777
-384086.21,6339507.9,463.312716528,1,1,57.01581,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2020001",2020-01-01,"h17v03",2022117220647,1,"WG","Wet Grass",0.3902,0.12,27.2,302,60,141,272,172,233,0.5102
-384086.21,6339507.9,463.312716528,1,1,57.01581,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2021001",2021-01-01,"h17v03",2022294172643,1,"WG","Wet Grass",0.3767,0.12,22.9,332,85,149,269,178,231,0.4967
-384086.21,6339507.9,463.312716528,1,1,57.01581,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2022001",2022-01-01,"h17v03",2023221171149,1,"WG","Wet Grass",0.4248,0.12,26.6,310,95,150,277,184,234,0.5448
-382696.32,6339507.9,463.312716528,1,1,57.01581,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2001001",2001-01-01,"h17v03",2022070180635,1,"WG","Wet Grass",0.2791,0.12,17.1,286,84,157,266,187,233,0.3991
-382696.32,6339507.9,463.312716528,1,1,57.01581,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2002001",2002-01-01,"h17v03",2022075075940,1,"WG","Wet Grass",0.3009,0.12,16.7,287,112,151,267,181,237,0.4209
-382696.32,6339507.9,463.312716528,1,1,57.01581,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2003001",2003-01-01,"h17v03",2022078114550,1,"WG","Wet Grass",0.295,0.12,17.5,272,103,146,246,178,218,0.415
-382696.32,6339507.9,463.312716528,1,1,57.01581,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2004001",2004-01-01,"h17v03",2022081153530,1,"WG","Wet Grass",0.3086,0.12,17.4,284,116,154,259,186,227,0.4286
-382696.32,6339507.9,463.312716528,1,1,57.01581,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2005001",2005-01-01,"h17v03",2022083212811,1,"WG","Wet Grass",0.3151,0.12,21.1,293,94,155,270,186,241,0.4351
-382696.32,6339507.9,463.312716528,1,1,57.01581,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2006001",2006-01-01,"h17v03",2022084115002,1,"WG","Wet Grass",0.2604,0.12,16.9,289,117,152,266,185,235,0.3804
-382696.32,6339507.9,463.312716528,1,1,57.01581,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2007001",2007-01-01,"h17v03",2022085224510,1,"WG","Wet Grass",0.3334,0.12,21.2,287,91,145,260,178,225,0.4534
-382696.32,6339507.9,463.312716528,1,1,57.01581,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2008001",2008-01-01,"h17v03",2022094210358,1,"WG","Wet Grass",0.307,0.12,18.6,279,97,145,255,179,223,0.427
-382696.32,6339507.9,463.312716528,1,1,57.01581,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2009001",2009-01-01,"h17v03",2022096100000,1,"WG","Wet Grass",0.3312,0.12,19.6,282,102,149,256,180,221,0.4512
-382696.32,6339507.9,463.312716528,1,1,57.01581,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2010001",2010-01-01,"h17v03",2022096153542,1,"WG","Wet Grass",0.2808,0.12,17.5,287,98,153,263,186,233,0.4008
-382696.32,6339507.9,463.312716528,1,1,57.01581,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2011001",2011-01-01,"h17v03",2022101042911,1,"WG","Wet Grass",0.2885,0.12,18.9,283,100,139,251,181,222,0.4085
-382696.32,6339507.9,463.312716528,1,1,57.01581,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2012001",2012-01-01,"h17v03",2022103200224,1,"WG","Wet Grass",0.3242,0.12,20,282,110,152,259,187,231,0.4442
-382696.32,6339507.9,463.312716528,1,1,57.01581,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2013001",2013-01-01,"h17v03",2022105153143,1,"WG","Wet Grass",0.3176,0.12,18.8,289,100,164,264,192,232,0.4376
-382696.32,6339507.9,463.312716528,1,1,57.01581,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2014001",2014-01-01,"h17v03",2022110133106,1,"WG","Wet Grass",0.3507,0.12,20.3,285,108,145,261,177,223,0.4707
-382696.32,6339507.9,463.312716528,1,1,57.01581,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2015001",2015-01-01,"h17v03",2022111220356,1,"WG","Wet Grass",0.3228,0.12,21.1,298,107,157,281,189,246,0.4428
-382696.32,6339507.9,463.312716528,1,1,57.01581,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2016001",2016-01-01,"h17v03",2022113070801,1,"WG","Wet Grass",0.3189,0.12,18.9,286,108,153,259,182,230,0.4389
-382696.32,6339507.9,463.312716528,1,1,57.01581,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2017001",2017-01-01,"h17v03",2022115023625,1,"WG","Wet Grass",0.3084,0.12,18.1,281,98,146,256,180,219,0.4284
-382696.32,6339507.9,463.312716528,1,1,57.01581,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2018001",2018-01-01,"h17v03",2022115212012,1,"WG","Wet Grass",0.3534,0.12,19.3,268,123,155,249,184,223,0.4734
-382696.32,6339507.9,463.312716528,1,1,57.01581,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2019001",2019-01-01,"h17v03",2022116173038,1,"WG","Wet Grass",0.3027,0.12,19.5,286,76,141,261,174,221,0.4227
-382696.32,6339507.9,463.312716528,1,1,57.01581,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2020001",2020-01-01,"h17v03",2022117220647,1,"WG","Wet Grass",0.3763,0.12,22,289,100,146,261,177,220,0.4963
-382696.32,6339507.9,463.312716528,1,1,57.01581,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2021001",2021-01-01,"h17v03",2022294172643,1,"WG","Wet Grass",0.3355,0.12,19.3,290,110,158,261,188,230,0.4555
-382696.32,6339507.9,463.312716528,1,1,57.01581,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2022001",2022-01-01,"h17v03",2023221171149,1,"WG","Wet Grass",0.3407,0.12,22.4,291,94,145,266,181,227,0.4607
-382233,6339507.9,463.312716528,1,1,57.01581,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2001001",2001-01-01,"h17v03",2022070180635,1,"WG","Wet Grass",0.2886,0.12,16.6,302,93,154,275,183,235,0.4086
-382233,6339507.9,463.312716528,1,1,57.01581,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2002001",2002-01-01,"h17v03",2022075075940,1,"WG","Wet Grass",0.3145,0.12,20.5,287,117,157,270,189,244,0.4345
-382233,6339507.9,463.312716528,1,1,57.01581,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2003001",2003-01-01,"h17v03",2022078114550,1,"WG","Wet Grass",0.3044,0.12,22.4,290,76,139,269,177,232,0.4244
-382233,6339507.9,463.312716528,1,1,57.01581,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2004001",2004-01-01,"h17v03",2022081153530,1,"WG","Wet Grass",0.3155,0.12,18.1,279,115,151,257,185,227,0.4355
-382233,6339507.9,463.312716528,1,1,57.01581,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2005001",2005-01-01,"h17v03",2022083212811,1,"WG","Wet Grass",0.3175,0.12,19.5,313,75,160,266,188,229,0.4375
-382233,6339507.9,463.312716528,1,1,57.01581,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2006001",2006-01-01,"h17v03",2022084115002,1,"WG","Wet Grass",0.2922,0.12,18.7,296,110,156,273,188,239,0.4122
-382233,6339507.9,463.312716528,1,1,57.01581,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2007001",2007-01-01,"h17v03",2022085224510,1,"WG","Wet Grass",0.3242,0.12,21,291,87,143,264,179,225,0.4442
-382233,6339507.9,463.312716528,1,1,57.01581,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2008001",2008-01-01,"h17v03",2022094210358,1,"WG","Wet Grass",0.3054,0.12,20.9,282,91,145,259,184,231,0.4254
-382233,6339507.9,463.312716528,1,1,57.01581,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2009001",2009-01-01,"h17v03",2022096100000,1,"WG","Wet Grass",0.3311,0.12,21.1,296,83,145,263,177,221,0.4511
-382233,6339507.9,463.312716528,1,1,57.01581,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2010001",2010-01-01,"h17v03",2022096153542,1,"WG","Wet Grass",0.2989,0.12,20.7,288,79,154,267,188,237,0.4189
-382233,6339507.9,463.312716528,1,1,57.01581,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2011001",2011-01-01,"h17v03",2022101042911,1,"WG","Wet Grass",0.3166,0.12,18.4,301,107,141,265,177,221,0.4366
-382233,6339507.9,463.312716528,1,1,57.01581,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2012001",2012-01-01,"h17v03",2022103200224,1,"WG","Wet Grass",0.3219,0.12,23,290,74,153,262,189,230,0.4419
-382233,6339507.9,463.312716528,1,1,57.01581,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2013001",2013-01-01,"h17v03",2022105153143,1,"WG","Wet Grass",0.3174,0.12,20.5,293,82,161,270,190,237,0.4374
-382233,6339507.9,463.312716528,1,1,57.01581,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2014001",2014-01-01,"h17v03",2022110133106,1,"WG","Wet Grass",0.3549,0.12,24.6,293,95,137,267,177,228,0.4749
-382233,6339507.9,463.312716528,1,1,57.01581,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2015001",2015-01-01,"h17v03",2022111220356,1,"WG","Wet Grass",0.2863,0.1215,27.6,300,75,152,285,213,261,0.4078
-382233,6339507.9,463.312716528,1,1,57.01581,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2016001",2016-01-01,"h17v03",2022113070801,1,"WG","Wet Grass",0.312,0.12,20,293,92,150,262,181,230,0.432
-382233,6339507.9,463.312716528,1,1,57.01581,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2017001",2017-01-01,"h17v03",2022115023625,1,"WG","Wet Grass",0.303,0.12,17,283,101,144,256,175,214,0.423
-382233,6339507.9,463.312716528,1,1,57.01581,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2018001",2018-01-01,"h17v03",2022115212012,1,"WG","Wet Grass",0.3298,0.12,20,283,84,151,255,179,221,0.4498
-382233,6339507.9,463.312716528,1,1,57.01581,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2019001",2019-01-01,"h17v03",2022116173038,1,"WG","Wet Grass",0.3013,0.12,20.8,290,72,140,269,173,234,0.4213
-382233,6339507.9,463.312716528,1,1,57.01581,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2020001",2020-01-01,"h17v03",2022117220647,1,"WG","Wet Grass",0.3554,0.12,23.3,294,94,140,264,180,225,0.4754
-382233,6339507.9,463.312716528,1,1,57.01581,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2021001",2021-01-01,"h17v03",2022294172643,1,"WG","Wet Grass",0.3394,0.12,19.6,295,102,159,265,187,231,0.4594
-382233,6339507.9,463.312716528,1,1,57.01581,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2022001",2022-01-01,"h17v03",2023221171149,1,"WG","Wet Grass",0.3312,0.12,21.5,288,87,146,268,182,227,0.4512
-382696.29,6339971.25,463.312716528,1,1,57.0203,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2001001",2001-01-01,"h17v03",2022070180635,1,"WG","Wet Grass",0.2277,0.1965,19,310,140,162,286,199,265,0.4242
-382696.29,6339971.25,463.312716528,1,1,57.0203,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2002001",2002-01-01,"h17v03",2022075075940,1,"WG","Wet Grass",0.303,0.199,15.1,302,141,164,280,192,243,0.502
-382696.29,6339971.25,463.312716528,1,1,57.0203,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2003001",2003-01-01,"h17v03",2022078114550,1,"WG","Wet Grass",0.2996,0.1585,26.8,309,66,136,288,175,252,0.4581
-382696.29,6339971.25,463.312716528,1,1,57.0203,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2004001",2004-01-01,"h17v03",2022081153530,1,"WG","Wet Grass",0.3972,0.12,28.8,307,44,148,277,178,234,0.5172
-382696.29,6339971.25,463.312716528,1,1,57.0203,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2005001",2005-01-01,"h17v03",2022083212811,1,"WG","Wet Grass",0.372,0.1234,25.1,304,67,149,277,180,228,0.4954
-382696.29,6339971.25,463.312716528,1,1,57.0203,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2006001",2006-01-01,"h17v03",2022084115002,1,"WG","Wet Grass",0.3346,0.1428,22.8,307,120,155,288,186,255,0.4774
-382696.29,6339971.25,463.312716528,1,1,57.0203,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2007001",2007-01-01,"h17v03",2022085224510,1,"WG","Wet Grass",0.3386,0.12,35.2,301,45,129,270,167,241,0.4586
-382696.29,6339971.25,463.312716528,1,1,57.0203,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2008001",2008-01-01,"h17v03",2022094210358,1,"WG","Wet Grass",0.28,0.2019,14.7,322,126,152,293,183,233,0.4819
-382696.29,6339971.25,463.312716528,1,1,57.0203,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2009001",2009-01-01,"h17v03",2022096100000,1,"WG","Wet Grass",0.3962,0.12,31.9,301,65,142,278,183,239,0.5162
-382696.29,6339971.25,463.312716528,1,1,57.0203,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2010001",2010-01-01,"h17v03",2022096153542,1,"WG","Wet Grass",0.3729,0.1442,27.6,307,69,157,282,192,244,0.5171
-382696.29,6339971.25,463.312716528,1,1,57.0203,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2011001",2011-01-01,"h17v03",2022101042911,1,"WG","Wet Grass",0.3893,0.12,31.5,305,46,143,284,186,232,0.5093
-382696.29,6339971.25,463.312716528,1,1,57.0203,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2012001",2012-01-01,"h17v03",2022103200224,1,"WG","Wet Grass",0.3239,0.1762,26.3,308,37,152,281,185,240,0.5001
-382696.29,6339971.25,463.312716528,1,1,57.0203,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2013001",2013-01-01,"h17v03",2022105153143,1,"WG","Wet Grass",0.3026,0.1959,17.5,315,141,169,290,197,242,0.4985
-382696.29,6339971.25,463.312716528,1,1,57.0203,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2014001",2014-01-01,"h17v03",2022110133106,1,"WG","Wet Grass",0.4061,0.12,29.2,324,98,132,295,173,231,0.5261
-382696.29,6339971.25,463.312716528,1,1,57.0203,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2015001",2015-01-01,"h17v03",2022111220356,1,"WG","Wet Grass",0.3167,0.2268,18.5,304,144,168,284,199,255,0.5435
-382696.29,6339971.25,463.312716528,1,1,57.0203,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2016001",2016-01-01,"h17v03",2022113070801,1,"WG","Wet Grass",0.372,0.12,30.4,304,49,145,281,176,237,0.492
-382696.29,6339971.25,463.312716528,1,1,57.0203,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2017001",2017-01-01,"h17v03",2022115023625,1,"WG","Wet Grass",0.4019,0.12,29.2,289,63,143,266,179,227,0.5219
-382696.29,6339971.25,463.312716528,1,1,57.0203,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2018001",2018-01-01,"h17v03",2022115212012,1,"WG","Wet Grass",0.4322,0.12,31.3,315,47,153,276,185,229,0.5522
-382696.29,6339971.25,463.312716528,1,1,57.0203,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2019001",2019-01-01,"h17v03",2022116173038,1,"WG","Wet Grass",0.3571,0.12,24.5,317,81,128,295,169,225,0.4771
-382696.29,6339971.25,463.312716528,1,1,57.0203,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2020001",2020-01-01,"h17v03",2022117220647,1,"WG","Wet Grass",0.4241,0.12,32.1,302,59,148,281,185,240,0.5441
-382696.29,6339971.25,463.312716528,1,1,57.0203,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2021001",2021-01-01,"h17v03",2022294172643,1,"WG","Wet Grass",0.3988,0.1352,30.9,299,41,157,265,187,236,0.534
-382696.29,6339971.25,463.312716528,1,1,57.0203,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2022001",2022-01-01,"h17v03",2023221171149,1,"WG","Wet Grass",0.4215,0.12,36,289,47,142,269,189,241,0.5415
-382232.97,6339971.25,463.312716528,1,1,57.0203,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2001001",2001-01-01,"h17v03",2022070180635,1,"WG","Wet Grass",0.3178,0.1823,21.4,307,42,160,280,188,237,0.5001
-382232.97,6339971.25,463.312716528,1,1,57.0203,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2002001",2002-01-01,"h17v03",2022075075940,1,"WG","Wet Grass",0.4089,0.12,32.5,313,59,148,289,185,252,0.5289
-382232.97,6339971.25,463.312716528,1,1,57.0203,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2003001",2003-01-01,"h17v03",2022078114550,1,"WG","Wet Grass",0.2746,0.2261,20.7,317,118,151,288,187,253,0.5007
-382232.97,6339971.25,463.312716528,1,1,57.0203,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2004001",2004-01-01,"h17v03",2022081153530,1,"WG","Wet Grass",0.3674,0.1475,26.1,309,52,152,265,185,230,0.5149
-382232.97,6339971.25,463.312716528,1,1,57.0203,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2005001",2005-01-01,"h17v03",2022083212811,1,"WG","Wet Grass",0.3489,0.1473,27.7,317,55,148,298,183,256,0.4962
-382232.97,6339971.25,463.312716528,1,1,57.0203,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2006001",2006-01-01,"h17v03",2022084115002,1,"WG","Wet Grass",0.2724,0.2071,17.3,315,138,162,294,196,261,0.4795
-382232.97,6339971.25,463.312716528,1,1,57.0203,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2007001",2007-01-01,"h17v03",2022085224510,1,"WG","Wet Grass",0.3031,0.1694,28.6,327,80,135,300,181,253,0.4725
-382232.97,6339971.25,463.312716528,1,1,57.0203,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2008001",2008-01-01,"h17v03",2022094210358,1,"WG","Wet Grass",0.3676,0.12,32.8,325,47,141,292,183,248,0.4876
